## [iView]
## Converted from:	C:\Users\Lenovo\Desktop\GAZE\Licencjat\DANE\Eyetrackingowe\GazeButtonsExperiment 2019-10-12 14-40-19.idf
## Date:	12.10.2019 14:38:54
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	17464                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	POI                                                                                                                                                                                                                                                             
## Description:	Nazwa komputera: RMX1318501-1738                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;53)
## Calibration Point 2:	Position(1596;263)
## Calibration Point 3:	Position(1260;998)
## Calibration Point 4:	Position(84;788)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RMX1318501-1738//SMI_RED250mobile///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.4.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2396777824	SMP	1	990.64	499.17	755.86	480.79	18.16	18.16	4.88	17.79	17.79	4.78	987.77	501.56	992.30	501.65	754.32	483.86	759.01	483.68	850.83	672.80	793.76	659.18	0	1	1	2	-1	-1	-96.69	2.73	655.97	-31.86	7.54	646.62	0.11	0.13	-0.98	0.09	0.15	-0.98	0		
2396781820	SMP	1	990.63	499.17	755.92	480.87	18.18	18.18	4.89	17.76	17.76	4.77	987.78	501.60	992.35	501.73	754.36	483.91	758.99	483.70	851.68	668.69	790.42	656.96	0	1	1	2	-1	-1	-96.71	2.71	656.09	-31.91	7.54	647.73	0.11	0.14	-0.98	0.09	0.15	-0.98	0		
2396785816	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396789812	SMP	1	990.78	499.29	755.98	481.03	18.15	18.15	4.90	17.85	17.85	4.77	987.83	501.73	992.44	501.90	754.41	483.95	759.05	483.79	848.86	665.79	788.06	657.39	0	1	1	2	-1	-1	-96.71	2.67	655.91	-31.98	7.54	648.67	0.11	0.14	-0.98	0.09	0.15	-0.99	0		
2396793808	SMP	1	990.77	499.36	756.02	481.11	18.01	18.01	4.90	17.99	17.99	4.77	987.81	501.78	992.51	501.96	754.41	483.96	759.15	483.89	848.73	664.23	786.77	657.32	0	1	1	2	-1	-1	-96.60	2.65	655.13	-31.99	7.52	648.71	0.11	0.14	-0.98	0.09	0.15	-0.99	0		
2396797804	SMP	1	990.77	499.38	755.96	481.04	18.17	18.17	4.91	17.89	17.89	4.77	987.81	501.89	992.51	501.97	754.43	483.98	759.15	483.92	847.37	661.57	787.98	654.55	0	1	1	2	-1	-1	-96.49	2.63	654.42	-32.00	7.52	648.87	0.11	0.14	-0.98	0.09	0.15	-0.98	0		
2396801800	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396805797	SMP	1	990.80	499.60	755.94	481.25	18.05	18.05	4.91	18.01	18.01	4.78	987.83	502.08	992.51	502.01	754.49	484.01	759.19	483.99	845.97	662.88	791.21	657.29	0	1	1	2	-1	-1	-96.43	2.60	653.99	-32.03	7.51	649.24	0.11	0.13	-0.99	0.10	0.14	-0.99	0		
2396809793	SMP	1	990.81	499.70	755.89	481.32	18.09	18.09	4.91	18.01	18.01	4.79	987.84	502.23	992.53	502.03	754.55	484.03	759.20	484.02	847.18	663.34	796.26	660.09	0	1	1	2	-1	-1	-96.36	2.58	653.49	-32.08	7.51	649.93	0.11	0.13	-0.99	0.10	0.14	-0.98	0		
2396813792	SMP	1	990.75	499.77	756.07	481.45	18.11	18.11	4.91	18.06	18.06	4.80	987.86	502.33	992.58	502.16	754.64	484.09	759.16	484.12	848.39	664.65	792.93	665.09	0	1	1	2	-1	-1	-96.27	2.54	652.79	-32.16	7.51	651.51	0.11	0.13	-0.98	0.09	0.14	-0.99	0		
2396817791	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396821791	SMP	1	990.81	500.00	756.17	481.59	18.11	18.11	4.91	17.93	17.93	4.80	987.94	502.40	992.60	502.37	754.72	484.37	759.07	484.23	849.80	667.73	789.37	664.48	0	1	1	2	-1	-1	-96.26	2.50	652.63	-32.30	7.48	654.35	0.11	0.13	-0.98	0.09	0.14	-0.99	0		
2396825790	SMP	1	990.80	500.03	756.14	481.63	18.04	18.04	4.90	18.07	18.07	4.82	987.94	502.43	992.62	502.42	754.68	484.44	759.06	484.32	852.86	670.46	787.37	663.59	0	1	1	2	-1	-1	-96.22	2.49	652.35	-32.41	7.49	656.71	0.11	0.13	-0.98	0.09	0.14	-0.99	0		
2396829789	SMP	1	990.69	500.16	756.07	481.74	18.23	18.23	4.91	18.08	18.08	4.83	987.93	502.45	992.62	502.48	754.65	484.50	759.05	484.37	860.34	678.24	789.51	666.89	0	1	1	2	-1	-1	-96.17	2.48	652.00	-32.49	7.50	658.52	0.12	0.13	-0.98	0.09	0.14	-0.99	0		
2396833789	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396837788	SMP	1	990.80	500.06	756.01	481.75	18.15	18.15	4.91	17.93	17.93	4.84	987.87	502.51	992.58	502.58	754.61	484.62	759.03	484.46	857.38	672.28	790.34	664.32	0	1	1	2	-1	-1	-96.09	2.45	651.54	-32.56	7.48	659.99	0.11	0.14	-0.98	0.09	0.15	-0.98	0		
2396841787	SMP	1	990.73	500.22	756.01	481.82	18.14	18.14	4.91	17.95	17.95	4.85	987.89	502.53	992.55	502.63	754.58	484.68	759.03	484.50	860.71	679.78	790.35	664.97	0	1	1	2	-1	-1	-96.09	2.44	651.54	-32.60	7.48	661.01	0.12	0.13	-0.98	0.09	0.15	-0.98	0		
2396845787	SMP	1	990.77	500.15	756.01	481.80	18.17	18.17	4.91	17.97	17.97	4.85	987.90	502.55	992.53	502.66	754.56	484.74	759.03	484.55	860.93	678.21	790.32	659.67	0	1	1	2	-1	-1	-96.12	2.44	651.78	-32.64	7.47	661.75	0.11	0.13	-0.98	0.09	0.15	-0.98	0		
2396849786	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396853785	SMP	1	990.77	500.18	756.05	481.85	18.00	18.00	4.90	17.73	17.73	4.85	987.89	502.58	992.47	502.73	754.52	484.83	759.03	484.64	860.85	678.05	788.25	653.88	0	1	1	2	-1	-1	-96.20	2.43	652.42	-32.65	7.45	662.10	0.11	0.14	-0.98	0.09	0.15	-0.98	0		
2396857785	SMP	1	990.70	500.30	756.05	481.94	18.15	18.15	4.91	18.06	18.06	4.86	987.88	502.60	992.47	502.74	754.51	484.91	759.03	484.68	863.83	683.37	785.69	652.67	0	1	1	2	-1	-1	-96.27	2.43	652.86	-32.66	7.44	662.37	0.11	0.13	-0.98	0.09	0.15	-0.98	0		
2396861784	SMP	1	990.89	500.42	755.92	482.05	18.02	18.02	4.90	18.05	18.05	4.87	987.84	502.61	992.43	502.76	754.47	484.92	759.03	484.70	857.56	689.78	786.89	654.03	0	1	1	2	-1	-1	-96.32	2.42	653.27	-32.65	7.43	662.28	0.10	0.12	-0.99	0.10	0.15	-0.98	0		
2396865784	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396869783	SMP	1	990.64	500.22	755.86	481.94	18.12	18.12	4.91	17.96	17.96	4.87	987.84	502.60	992.39	502.75	754.41	484.91	759.05	484.71	863.85	683.69	786.11	645.22	0	1	1	2	-1	-1	-96.41	2.43	653.92	-32.61	7.42	661.57	0.11	0.13	-0.98	0.10	0.15	-0.98	0		
2396873782	SMP	1	990.76	500.28	756.17	482.01	18.07	18.07	4.91	18.15	18.15	4.89	987.86	502.62	992.38	502.76	754.43	484.92	759.06	484.73	859.35	685.63	776.59	645.80	0	1	1	2	-1	-1	-96.53	2.43	654.78	-32.59	7.42	661.00	0.11	0.13	-0.99	0.08	0.15	-0.99	0		
2396877782	SMP	1	990.76	500.37	755.95	481.98	18.08	18.08	4.91	18.06	18.06	4.89	987.81	502.61	992.36	502.74	754.40	484.92	759.05	484.72	856.02	689.88	781.98	642.28	0	1	1	2	-1	-1	-96.60	2.43	655.29	-32.55	7.41	660.33	0.11	0.13	-0.99	0.09	0.15	-0.98	0		
2396881781	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396885780	SMP	1	990.62	500.12	755.91	481.97	18.09	18.09	4.91	17.98	17.98	4.89	987.80	502.59	992.34	502.68	754.36	484.90	759.01	484.69	858.24	680.14	782.43	640.79	0	1	1	2	-1	-1	-96.68	2.44	655.84	-32.51	7.41	659.81	0.11	0.14	-0.98	0.09	0.15	-0.98	0		
2396889780	SMP	1	990.73	500.13	755.93	481.96	18.16	18.16	4.92	18.11	18.11	4.89	987.80	502.56	992.30	502.65	754.35	484.89	759.00	484.69	851.13	678.09	780.83	638.83	0	1	1	2	-1	-1	-96.78	2.46	656.58	-32.48	7.41	659.29	0.11	0.14	-0.99	0.09	0.15	-0.98	0		
2396893779	SMP	1	990.63	500.27	755.79	481.93	18.13	18.13	4.92	17.88	17.88	4.88	987.76	502.55	992.30	502.63	754.33	484.85	758.99	484.67	852.83	685.82	784.47	638.09	0	1	1	2	-1	-1	-96.84	2.46	656.99	-32.45	7.41	658.76	0.11	0.13	-0.99	0.10	0.15	-0.98	0		
2396897778	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396901778	SMP	1	990.75	500.14	755.79	481.85	18.05	18.05	4.93	17.97	17.97	4.88	987.76	502.50	992.28	502.55	754.29	484.77	759.02	484.58	845.97	681.84	785.97	637.81	0	1	1	2	-1	-1	-96.90	2.48	657.48	-32.40	7.42	657.76	0.10	0.13	-0.99	0.10	0.15	-0.98	0		
2396905777	SMP	1	990.57	500.10	755.94	481.84	18.17	18.17	4.93	18.00	18.00	4.88	987.76	502.48	992.23	502.51	754.32	484.70	759.00	484.55	849.50	681.91	780.94	640.29	0	1	1	2	-1	-1	-97.02	2.49	658.31	-32.38	7.43	657.25	0.11	0.13	-0.98	0.09	0.15	-0.99	0		
2396909776	SMP	1	990.73	500.04	755.86	481.64	18.25	18.25	4.94	17.97	17.97	4.87	987.78	502.45	992.28	502.47	754.31	484.63	758.99	484.49	844.36	680.56	783.96	638.69	0	1	1	2	-1	-1	-97.10	2.50	658.80	-32.35	7.44	656.75	0.10	0.13	-0.99	0.09	0.15	-0.98	0		
2396913776	SMP	1	990.72	499.96	755.90	481.76	18.09	18.09	4.95	18.14	18.14	4.88	987.82	502.41	992.27	502.41	754.32	484.57	758.99	484.45	842.33	677.38	783.35	643.27	0	1	1	2	-1	-1	-97.23	2.52	659.65	-32.34	7.45	656.41	0.11	0.13	-0.99	0.09	0.14	-0.99	0		
2396917775	SMP	1	990.73	499.92	755.93	481.77	18.10	18.10	4.95	18.18	18.18	4.88	987.83	502.38	992.28	502.34	754.33	484.48	759.00	484.38	843.06	674.39	781.08	648.99	0	1	1	2	-1	-1	-97.35	2.54	660.39	-32.32	7.47	656.11	0.11	0.13	-0.99	0.09	0.14	-0.99	0		
2396921774	SMP	1	990.72	499.81	755.93	481.63	18.22	18.22	4.96	18.08	18.08	4.88	987.85	502.35	992.33	502.28	754.33	484.42	758.99	484.32	841.95	670.22	779.07	650.64	0	1	1	2	-1	-1	-97.42	2.55	660.81	-32.31	7.48	655.93	0.11	0.14	-0.98	0.09	0.14	-0.99	0		
2396925774	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396929773	SMP	1	990.65	499.88	755.90	481.54	18.04	18.04	4.96	17.83	17.83	4.87	987.83	502.32	992.39	502.20	754.32	484.36	759.01	484.24	845.32	673.38	781.70	651.67	0	1	1	2	-1	-1	-97.39	2.57	660.60	-32.30	7.50	655.57	0.11	0.13	-0.98	0.09	0.14	-0.99	0		
2396933772	SMP	1	990.73	499.79	755.80	481.42	18.15	18.15	4.96	17.84	17.84	4.86	987.84	502.31	992.42	502.14	754.36	484.28	759.00	484.22	845.42	669.48	785.32	650.56	0	1	1	2	-1	-1	-97.34	2.58	660.25	-32.30	7.51	655.61	0.11	0.13	-0.98	0.10	0.15	-0.98	0		
2396937772	SMP	1	990.77	499.72	755.96	481.49	18.18	18.18	4.96	17.97	17.97	4.86	987.84	502.25	992.44	502.05	754.41	484.20	759.02	484.20	843.67	670.55	783.14	656.66	0	1	1	2	-1	-1	-97.26	2.59	659.70	-32.33	7.53	655.86	0.11	0.13	-0.99	0.09	0.14	-0.99	0		
2396941771	SMP	1	990.71	499.63	756.04	481.45	18.24	18.24	4.97	17.93	17.93	4.85	987.82	502.21	992.50	502.02	754.41	484.12	759.07	484.18	847.03	668.97	781.42	660.37	0	1	1	2	-1	-1	-97.12	2.60	658.67	-32.33	7.54	655.74	0.11	0.14	-0.98	0.09	0.14	-0.99	0		
2396945770	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396949770	SMP	1	990.70	499.75	755.93	481.42	18.14	18.14	4.97	17.76	17.76	4.84	987.83	502.10	992.51	502.00	754.50	484.03	759.17	484.05	849.24	672.96	786.00	666.67	0	1	1	2	-1	-1	-96.98	2.61	657.70	-32.34	7.57	655.53	0.11	0.13	-0.99	0.10	0.14	-0.99	0		
2396953769	SMP	1	990.89	499.45	756.01	481.38	18.16	18.16	4.96	17.92	17.92	4.84	987.86	502.03	992.53	501.99	754.52	484.02	759.20	484.02	846.14	664.36	784.98	670.01	0	1	1	2	-1	-1	-96.88	2.62	657.00	-32.33	7.57	655.20	0.10	0.14	-0.98	0.10	0.14	-0.99	0		
2396957769	SMP	1	990.79	499.51	756.06	481.34	18.24	18.24	4.96	18.00	18.00	4.84	987.90	501.99	992.56	501.98	754.55	484.01	759.23	483.99	848.84	665.05	786.55	672.02	0	1	1	2	-1	-1	-96.80	2.63	656.37	-32.33	7.57	654.97	0.11	0.14	-0.98	0.09	0.14	-0.99	0		
2396961768	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396965767	SMP	1	990.82	499.46	756.06	481.31	18.27	18.27	4.97	18.05	18.05	4.84	987.92	501.93	992.61	501.97	754.63	484.00	759.24	483.97	851.14	664.03	789.11	674.35	0	1	1	2	-1	-1	-96.69	2.63	655.58	-32.36	7.58	655.26	0.11	0.14	-0.98	0.10	0.14	-0.99	0		
2396969767	SMP	1	990.94	499.52	756.11	481.22	18.18	18.18	4.96	17.99	17.99	4.85	987.95	501.92	992.62	501.97	754.66	483.98	759.25	483.94	850.23	666.87	790.59	673.09	0	1	1	2	-1	-1	-96.61	2.63	654.99	-32.39	7.59	655.72	0.11	0.13	-0.99	0.10	0.14	-0.99	0		
2396973766	SMP	1	990.93	499.38	756.01	481.12	18.25	18.25	4.96	18.01	18.01	4.85	987.94	501.86	992.65	501.96	754.66	483.98	759.26	483.93	850.90	663.20	796.53	667.36	0	1	1	2	-1	-1	-96.49	2.64	654.16	-32.40	7.60	656.01	0.11	0.14	-0.98	0.10	0.15	-0.98	0		
2396977765	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396981765	SMP	1	990.94	499.52	756.14	481.25	18.16	18.16	4.96	18.10	18.10	4.86	987.97	501.89	992.67	501.96	754.69	483.97	759.29	483.93	851.49	669.67	796.10	671.28	0	1	1	2	-1	-1	-96.41	2.63	653.54	-32.42	7.60	656.31	0.11	0.13	-0.99	0.10	0.14	-0.99	0		
2396985764	SMP	1	990.92	499.40	756.30	481.10	18.17	18.17	4.95	18.21	18.21	4.87	987.98	501.89	992.69	501.95	754.70	483.97	759.31	483.93	851.17	665.08	791.46	665.59	0	1	1	2	-1	-1	-96.32	2.63	652.93	-32.44	7.61	656.51	0.11	0.14	-0.98	0.09	0.15	-0.98	0		
2396989763	SMP	1	991.03	499.49	756.17	481.18	18.19	18.19	4.95	18.15	18.15	4.87	987.99	501.90	992.70	501.96	754.71	483.96	759.31	483.92	848.46	668.41	794.04	668.59	0	1	1	2	-1	-1	-96.25	2.63	652.41	-32.45	7.61	656.78	0.11	0.13	-0.99	0.10	0.14	-0.98	0		
2396993763	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2396997762	SMP	1	990.87	499.44	756.13	480.93	18.23	18.23	4.94	17.98	17.98	4.87	988.01	501.94	992.72	501.95	754.73	483.95	759.32	483.91	853.00	666.47	797.71	648.37	0	1	1	2	-1	-1	-96.18	2.62	651.89	-32.47	7.62	657.07	0.12	0.14	-0.98	0.10	0.16	-0.98	0		
2397001761	SMP	1	991.04	499.58	756.07	481.22	18.31	18.31	4.95	18.10	18.10	4.87	988.01	501.95	992.72	501.97	754.74	483.96	759.33	483.92	848.82	672.98	802.53	664.56	0	1	1	2	-1	-1	-96.11	2.61	651.47	-32.48	7.62	657.30	0.11	0.13	-0.99	0.10	0.14	-0.98	0		
2397005761	SMP	1	991.12	499.51	756.20	481.14	18.32	18.32	4.95	18.20	18.20	4.88	988.03	501.95	992.73	501.97	754.74	483.96	759.36	483.92	844.01	669.51	799.66	658.29	0	1	1	2	-1	-1	-96.07	2.61	651.14	-32.49	7.62	657.29	0.10	0.13	-0.99	0.10	0.15	-0.98	0		
2397009760	SMP	1	991.04	499.49	756.21	481.09	18.07	18.07	4.94	18.07	18.07	4.88	988.07	501.96	992.75	501.97	754.76	483.96	759.37	483.92	846.90	671.02	799.77	651.92	0	1	1	2	-1	-1	-96.05	2.61	650.98	-32.50	7.62	657.39	0.11	0.13	-0.98	0.10	0.15	-0.98	0		
2397013759	SMP	1	991.11	499.58	756.25	481.09	18.24	18.24	4.93	18.16	18.16	4.89	988.06	502.00	992.75	501.99	754.76	483.96	759.39	483.93	843.68	674.25	799.07	648.54	0	1	1	2	-1	-1	-96.03	2.60	650.80	-32.50	7.62	657.29	0.11	0.13	-0.99	0.09	0.15	-0.98	0		
2397017759	SMP	1	990.91	499.51	756.25	481.22	18.33	18.33	4.94	18.11	18.11	4.89	988.05	502.01	992.74	501.99	754.76	483.97	759.40	483.93	847.93	673.74	798.24	652.06	0	1	1	2	-1	-1	-96.00	2.60	650.64	-32.49	7.61	657.13	0.12	0.13	-0.98	0.10	0.14	-0.99	0		
2397021758	SMP	1	991.04	499.57	756.22	481.14	18.17	18.17	4.93	18.16	18.16	4.89	988.07	502.05	992.77	502.01	754.77	483.97	759.41	483.93	846.36	674.00	799.04	648.12	0	1	1	2	-1	-1	-95.98	2.59	650.45	-32.49	7.61	657.00	0.11	0.13	-0.99	0.10	0.15	-0.98	0		
2397025757	SMP	1	991.26	499.64	756.21	481.23	18.39	18.39	4.94	18.18	18.18	4.90	988.08	502.10	992.78	502.02	754.78	483.99	759.44	483.95	837.61	677.07	798.58	651.68	0	1	1	2	-1	-1	-95.96	2.58	650.29	-32.48	7.60	656.71	0.10	0.13	-0.99	0.10	0.14	-0.98	0		
2397029757	SMP	1	990.99	499.66	756.36	481.33	18.17	18.17	4.93	18.19	18.19	4.90	988.08	502.15	992.80	502.06	754.78	484.00	759.44	483.96	847.36	676.57	794.71	656.31	0	1	1	2	-1	-1	-95.91	2.57	649.97	-32.46	7.60	656.45	0.11	0.13	-0.98	0.09	0.14	-0.99	0		
2397033756	SMP	1	991.18	499.60	756.28	481.29	18.27	18.27	4.93	18.17	18.17	4.90	988.09	502.17	992.82	502.08	754.78	484.00	759.46	483.95	839.20	675.74	797.59	657.94	0	1	1	2	-1	-1	-95.86	2.56	649.58	-32.45	7.59	656.10	0.10	0.14	-0.99	0.10	0.14	-0.99	0		
2397037756	SMP	1	991.07	499.71	756.28	481.27	18.28	18.28	4.93	18.28	18.28	4.91	988.07	502.18	992.82	502.10	754.79	484.02	759.46	483.97	844.09	677.47	797.50	658.22	0	1	1	2	-1	-1	-95.79	2.56	649.12	-32.44	7.59	655.86	0.11	0.13	-0.99	0.10	0.14	-0.99	0		
2397041755	SMP	1	991.17	499.64	756.21	481.22	18.32	18.32	4.93	18.18	18.18	4.90	988.08	502.21	992.84	502.12	754.79	484.02	759.43	483.96	838.28	676.18	798.23	658.31	0	1	1	2	-1	-1	-95.72	2.55	648.65	-32.44	7.59	655.87	0.10	0.14	-0.99	0.10	0.14	-0.98	0		
2397045754	SMP	1	991.14	499.65	756.24	481.25	18.22	18.22	4.93	18.20	18.20	4.91	988.08	502.23	992.85	502.14	754.78	484.03	759.44	483.97	838.83	673.56	796.65	658.92	0	1	1	2	-1	-1	-95.64	2.54	648.05	-32.43	7.58	655.76	0.11	0.14	-0.98	0.10	0.14	-0.98	0		
2397049754	SMP	1	991.07	499.74	756.26	481.33	18.39	18.39	4.93	18.20	18.20	4.91	988.01	502.25	992.86	502.15	754.78	484.03	759.44	483.98	841.96	674.71	796.34	662.98	0	1	1	2	-1	-1	-95.47	2.53	646.98	-32.42	7.58	655.64	0.11	0.13	-0.99	0.10	0.14	-0.99	0		
2397053753	SMP	1	991.05	499.78	756.24	481.29	18.24	18.24	4.92	18.12	18.12	4.90	988.06	502.27	992.87	502.16	754.79	484.05	759.41	483.98	844.33	676.44	796.63	663.98	0	1	1	2	-1	-1	-95.38	2.52	646.35	-32.43	7.58	655.82	0.11	0.13	-0.99	0.10	0.14	-0.99	0		
2397057689	SMP	1	991.16	499.68	756.21	481.21	18.28	18.28	4.92	18.25	18.25	4.91	988.00	502.29	992.86	502.16	754.79	484.05	759.40	483.98	839.64	673.51	797.83	663.07	0	1	1	2	-1	-1	-95.24	2.52	645.44	-32.44	7.58	656.06	0.10	0.14	-0.99	0.10	0.15	-0.98	0		
2397061625	SMP	1	991.12	499.79	756.23	481.40	18.41	18.41	4.92	18.25	18.25	4.91	987.98	502.28	992.84	502.15	754.80	484.06	759.41	483.99	838.26	676.80	798.38	667.78	0	1	1	2	-1	-1	-95.11	2.52	644.60	-32.45	7.58	656.27	0.11	0.13	-0.99	0.10	0.14	-0.99	0		
2397065561	SMP	1	991.07	499.85	756.28	481.36	18.33	18.33	4.92	18.17	18.17	4.91	987.97	502.30	992.85	502.16	754.77	484.05	759.39	484.00	839.15	680.81	796.77	669.45	0	1	1	2	-1	-1	-94.99	2.51	643.75	-32.45	7.58	656.41	0.11	0.13	-0.99	0.09	0.14	-0.99	0		
2397069497	SMP	1	991.17	499.76	756.15	481.48	18.30	18.30	4.91	18.20	18.20	4.91	987.98	502.30	992.83	502.15	754.76	484.05	759.37	484.00	837.85	679.67	798.11	675.87	0	1	1	2	-1	-1	-94.89	2.51	643.14	-32.46	7.59	656.59	0.10	0.13	-0.99	0.10	0.13	-0.99	0		
2397073433	SMP	1	991.04	499.69	756.24	481.34	18.39	18.39	4.91	18.25	18.25	4.91	987.96	502.30	992.82	502.14	754.75	484.05	759.34	484.00	838.06	677.95	797.75	671.73	0	1	1	2	-1	-1	-94.81	2.51	642.61	-32.47	7.59	656.94	0.11	0.14	-0.98	0.09	0.14	-0.99	0		
2397077369	SMP	1	991.02	499.72	756.22	481.29	18.25	18.25	4.90	18.24	18.24	4.92	987.94	502.31	992.82	502.14	754.75	484.06	759.32	484.00	839.62	679.73	797.23	669.15	0	1	1	2	-1	-1	-94.72	2.50	642.02	-32.49	7.59	657.38	0.11	0.13	-0.98	0.09	0.14	-0.99	0		
2397081305	SMP	1	990.93	499.74	756.15	481.39	18.35	18.35	4.90	18.27	18.27	4.92	987.94	502.31	992.78	502.12	754.74	484.05	759.31	484.01	841.86	680.53	798.20	672.21	0	1	1	2	-1	-1	-94.67	2.51	641.69	-32.51	7.60	657.82	0.11	0.13	-0.98	0.10	0.14	-0.99	0		
